"Run.ID","Run.Group","Code","Type","Unit","Value"
112,"gfother","WHK:gfother","q","value",0.25
113,"gfother","WIF:gfother","q","value",0.25
114,"gfother","WOL:gfother","q","value",0.25
115,"gfother","WPF:gfother","q","value",0.25
116,"gfother","WTF:gfother","q","value",0.25
117,"gfother","YTF:gfother","q","value",0.25
118,"gfgloucester","COD:gfgloucester","q","value",0.5
119,"gfgloucester","HAD:gfgloucester","q","value",0.5
120,"gfgloucester","HAL:gfgloucester","q","value",0.5
121,"gfgloucester","OPT:gfgloucester","q","value",0.5
122,"gfgloucester","PLA:gfgloucester","q","value",0.5
123,"gfgloucester","POL:gfgloucester","q","value",0.5
124,"gfgloucester","RED:gfgloucester","q","value",0.5
125,"gfgloucester","WHK:gfgloucester","q","value",0.5
126,"gfgloucester","WIF:gfgloucester","q","value",0.5
127,"gfgloucester","WOL:gfgloucester","q","value",0.5
128,"gfgloucester","WPF:gfgloucester","q","value",0.5
129,"gfgloucester","WTF:gfgloucester","q","value",0.5
130,"gfgloucester","YTF:gfgloucester","q","value",0.5
131,"gfnewbedford","COD:gfnewbedford","q","value",0.5
132,"gfnewbedford","HAD:gfnewbedford","q","value",0.5
133,"gfnewbedford","HAL:gfnewbedford","q","value",0.5
134,"gfnewbedford","OPT:gfnewbedford","q","value",0.5
135,"gfnewbedford","PLA:gfnewbedford","q","value",0.5
136,"gfnewbedford","POL:gfnewbedford","q","value",0.5
137,"gfnewbedford","RED:gfnewbedford","q","value",0.5
138,"gfnewbedford","WHK:gfnewbedford","q","value",0.5
139,"gfnewbedford","WIF:gfnewbedford","q","value",0.5
140,"gfnewbedford","WOL:gfnewbedford","q","value",0.5
141,"gfnewbedford","WPF:gfnewbedford","q","value",0.5
142,"gfnewbedford","WTF:gfnewbedford","q","value",0.5
143,"gfnewbedford","YTF:gfnewbedford","q","value",0.5
144,"gfpointjudith","COD:gfpointjudith","q","value",0.5
145,"gfpointjudith","HAD:gfpointjudith","q","value",0.5
146,"gfpointjudith","HAL:gfpointjudith","q","value",0.5
147,"gfpointjudith","OPT:gfpointjudith","q","value",0.5
148,"gfpointjudith","PLA:gfpointjudith","q","value",0.5
149,"gfpointjudith","POL:gfpointjudith","q","value",0.5
150,"gfpointjudith","RED:gfpointjudith","q","value",0.5
151,"gfpointjudith","WHK:gfpointjudith","q","value",0.5
152,"gfpointjudith","WIF:gfpointjudith","q","value",0.5
153,"gfpointjudith","WOL:gfpointjudith","q","value",0.5
154,"gfpointjudith","WPF:gfpointjudith","q","value",0.5
155,"gfpointjudith","WTF:gfpointjudith","q","value",0.5
156,"gfpointjudith","YTF:gfpointjudith","q","value",0.5
157,"gfboston","COD:gfboston","q","value",0.5
158,"gfboston","HAD:gfboston","q","value",0.5
159,"gfboston","HAL:gfboston","q","value",0.5
160,"gfboston","OPT:gfboston","q","value",0.5
161,"gfboston","PLA:gfboston","q","value",0.5
162,"gfboston","POL:gfboston","q","value",0.5
163,"gfboston","RED:gfboston","q","value",0.5
164,"gfboston","WHK:gfboston","q","value",0.5
165,"gfboston","WIF:gfboston","q","value",0.5
166,"gfboston","WOL:gfboston","q","value",0.5
167,"gfboston","WPF:gfboston","q","value",0.5
168,"gfboston","WTF:gfboston","q","value",0.5
169,"gfboston","YTF:gfboston","q","value",0.5
170,"gfmontauk","COD:gfmontauk","q","value",0.5
171,"gfmontauk","HAD:gfmontauk","q","value",0.5
172,"gfmontauk","HAL:gfmontauk","q","value",0.5
173,"gfmontauk","OPT:gfmontauk","q","value",0.5
174,"gfmontauk","PLA:gfmontauk","q","value",0.5
175,"gfmontauk","POL:gfmontauk","q","value",0.5
176,"gfmontauk","RED:gfmontauk","q","value",0.5
177,"gfmontauk","WHK:gfmontauk","q","value",0.5
178,"gfmontauk","WIF:gfmontauk","q","value",0.5
179,"gfmontauk","WOL:gfmontauk","q","value",0.5
180,"gfmontauk","WPF:gfmontauk","q","value",0.5
181,"gfmontauk","WTF:gfmontauk","q","value",0.5
182,"gfmontauk","YTF:gfmontauk","q","value",0.5
183,"gfportland","COD:gfportland","q","value",0.5
184,"gfportland","HAD:gfportland","q","value",0.5
185,"gfportland","HAL:gfportland","q","value",0.5
186,"gfportland","OPT:gfportland","q","value",0.5
187,"gfportland","PLA:gfportland","q","value",0.5
188,"gfportland","POL:gfportland","q","value",0.5
189,"gfportland","RED:gfportland","q","value",0.5
190,"gfportland","WHK:gfportland","q","value",0.5
191,"gfportland","WIF:gfportland","q","value",0.5
192,"gfportland","WOL:gfportland","q","value",0.5
193,"gfportland","WPF:gfportland","q","value",0.5
194,"gfportland","WTF:gfportland","q","value",0.5
195,"gfportland","YTF:gfportland","q","value",0.5
196,"gfportsmouth","COD:gfportsmouth","q","value",0.5
197,"gfportsmouth","HAD:gfportsmouth","q","value",0.5
198,"gfportsmouth","HAL:gfportsmouth","q","value",0.5
199,"gfportsmouth","OPT:gfportsmouth","q","value",0.5
200,"gfportsmouth","PLA:gfportsmouth","q","value",0.5
201,"gfportsmouth","POL:gfportsmouth","q","value",0.5
202,"gfportsmouth","RED:gfportsmouth","q","value",0.5
203,"gfportsmouth","WHK:gfportsmouth","q","value",0.5
204,"gfportsmouth","WIF:gfportsmouth","q","value",0.5
205,"gfportsmouth","WOL:gfportsmouth","q","value",0.5
206,"gfportsmouth","WPF:gfportsmouth","q","value",0.5
207,"gfportsmouth","WTF:gfportsmouth","q","value",0.5
208,"gfportsmouth","YTF:gfportsmouth","q","value",0.5
209,"gfchatham","COD:gfchatham","q","value",0.5
210,"gfchatham","HAD:gfchatham","q","value",0.5
211,"gfchatham","HAL:gfchatham","q","value",0.5
212,"gfchatham","OPT:gfchatham","q","value",0.5
213,"gfchatham","PLA:gfchatham","q","value",0.5
214,"gfchatham","POL:gfchatham","q","value",0.5
215,"gfchatham","RED:gfchatham","q","value",0.5
216,"gfchatham","WHK:gfchatham","q","value",0.5
217,"gfchatham","WIF:gfchatham","q","value",0.5
218,"gfchatham","WOL:gfchatham","q","value",0.5
219,"gfchatham","WPF:gfchatham","q","value",0.5
220,"gfchatham","WTF:gfchatham","q","value",0.5
221,"gfchatham","YTF:gfchatham","q","value",0.5
222,"gfother","COD:gfother","q","value",0.5
223,"gfother","HAD:gfother","q","value",0.5
224,"gfother","HAL:gfother","q","value",0.5
225,"gfother","OPT:gfother","q","value",0.5
226,"gfother","PLA:gfother","q","value",0.5
227,"gfother","POL:gfother","q","value",0.5
228,"gfother","RED:gfother","q","value",0.5
229,"gfother","WHK:gfother","q","value",0.5
230,"gfother","WIF:gfother","q","value",0.5
231,"gfother","WOL:gfother","q","value",0.5
232,"gfother","WPF:gfother","q","value",0.5
233,"gfother","WTF:gfother","q","value",0.5
234,"gfother","YTF:gfother","q","value",0.5
235,"gfgloucester","COD:gfgloucester","q","value",0.75
236,"gfgloucester","HAD:gfgloucester","q","value",0.75
237,"gfgloucester","HAL:gfgloucester","q","value",0.75
238,"gfgloucester","OPT:gfgloucester","q","value",0.75
239,"gfgloucester","PLA:gfgloucester","q","value",0.75
240,"gfgloucester","POL:gfgloucester","q","value",0.75
241,"gfgloucester","RED:gfgloucester","q","value",0.75
242,"gfgloucester","WHK:gfgloucester","q","value",0.75
243,"gfgloucester","WIF:gfgloucester","q","value",0.75
244,"gfgloucester","WOL:gfgloucester","q","value",0.75
245,"gfgloucester","WPF:gfgloucester","q","value",0.75
246,"gfgloucester","WTF:gfgloucester","q","value",0.75
247,"gfgloucester","YTF:gfgloucester","q","value",0.75
248,"gfnewbedford","COD:gfnewbedford","q","value",0.75
249,"gfnewbedford","HAD:gfnewbedford","q","value",0.75
250,"gfnewbedford","HAL:gfnewbedford","q","value",0.75
251,"gfnewbedford","OPT:gfnewbedford","q","value",0.75
252,"gfnewbedford","PLA:gfnewbedford","q","value",0.75
253,"gfnewbedford","POL:gfnewbedford","q","value",0.75
254,"gfnewbedford","RED:gfnewbedford","q","value",0.75
255,"gfnewbedford","WHK:gfnewbedford","q","value",0.75
256,"gfnewbedford","WIF:gfnewbedford","q","value",0.75
257,"gfnewbedford","WOL:gfnewbedford","q","value",0.75
258,"gfnewbedford","WPF:gfnewbedford","q","value",0.75
259,"gfnewbedford","WTF:gfnewbedford","q","value",0.75
260,"gfnewbedford","YTF:gfnewbedford","q","value",0.75
261,"gfpointjudith","COD:gfpointjudith","q","value",0.75
262,"gfpointjudith","HAD:gfpointjudith","q","value",0.75
263,"gfpointjudith","HAL:gfpointjudith","q","value",0.75
264,"gfpointjudith","OPT:gfpointjudith","q","value",0.75
265,"gfpointjudith","PLA:gfpointjudith","q","value",0.75
266,"gfpointjudith","POL:gfpointjudith","q","value",0.75
267,"gfpointjudith","RED:gfpointjudith","q","value",0.75
268,"gfpointjudith","WHK:gfpointjudith","q","value",0.75
269,"gfpointjudith","WIF:gfpointjudith","q","value",0.75
270,"gfpointjudith","WOL:gfpointjudith","q","value",0.75
271,"gfpointjudith","WPF:gfpointjudith","q","value",0.75
272,"gfpointjudith","WTF:gfpointjudith","q","value",0.75
273,"gfpointjudith","YTF:gfpointjudith","q","value",0.75
274,"gfboston","COD:gfboston","q","value",0.75
275,"gfboston","HAD:gfboston","q","value",0.75
276,"gfboston","HAL:gfboston","q","value",0.75
277,"gfboston","OPT:gfboston","q","value",0.75
278,"gfboston","PLA:gfboston","q","value",0.75
279,"gfboston","POL:gfboston","q","value",0.75
280,"gfboston","RED:gfboston","q","value",0.75
281,"gfboston","WHK:gfboston","q","value",0.75
282,"gfboston","WIF:gfboston","q","value",0.75
283,"gfboston","WOL:gfboston","q","value",0.75
284,"gfboston","WPF:gfboston","q","value",0.75
285,"gfboston","WTF:gfboston","q","value",0.75
286,"gfboston","YTF:gfboston","q","value",0.75
287,"gfmontauk","COD:gfmontauk","q","value",0.75
288,"gfmontauk","HAD:gfmontauk","q","value",0.75
289,"gfmontauk","HAL:gfmontauk","q","value",0.75
290,"gfmontauk","OPT:gfmontauk","q","value",0.75
291,"gfmontauk","PLA:gfmontauk","q","value",0.75
292,"gfmontauk","POL:gfmontauk","q","value",0.75
293,"gfmontauk","RED:gfmontauk","q","value",0.75
294,"gfmontauk","WHK:gfmontauk","q","value",0.75
295,"gfmontauk","WIF:gfmontauk","q","value",0.75
296,"gfmontauk","WOL:gfmontauk","q","value",0.75
297,"gfmontauk","WPF:gfmontauk","q","value",0.75
298,"gfmontauk","WTF:gfmontauk","q","value",0.75
299,"gfmontauk","YTF:gfmontauk","q","value",0.75
300,"gfportland","COD:gfportland","q","value",0.75
301,"gfportland","HAD:gfportland","q","value",0.75
302,"gfportland","HAL:gfportland","q","value",0.75
303,"gfportland","OPT:gfportland","q","value",0.75
304,"gfportland","PLA:gfportland","q","value",0.75
305,"gfportland","POL:gfportland","q","value",0.75
306,"gfportland","RED:gfportland","q","value",0.75
307,"gfportland","WHK:gfportland","q","value",0.75
308,"gfportland","WIF:gfportland","q","value",0.75
309,"gfportland","WOL:gfportland","q","value",0.75
310,"gfportland","WPF:gfportland","q","value",0.75
311,"gfportland","WTF:gfportland","q","value",0.75
312,"gfportland","YTF:gfportland","q","value",0.75
313,"gfportsmouth","COD:gfportsmouth","q","value",0.75
314,"gfportsmouth","HAD:gfportsmouth","q","value",0.75
315,"gfportsmouth","HAL:gfportsmouth","q","value",0.75
316,"gfportsmouth","OPT:gfportsmouth","q","value",0.75
317,"gfportsmouth","PLA:gfportsmouth","q","value",0.75
318,"gfportsmouth","POL:gfportsmouth","q","value",0.75
319,"gfportsmouth","RED:gfportsmouth","q","value",0.75
320,"gfportsmouth","WHK:gfportsmouth","q","value",0.75
321,"gfportsmouth","WIF:gfportsmouth","q","value",0.75
322,"gfportsmouth","WOL:gfportsmouth","q","value",0.75
323,"gfportsmouth","WPF:gfportsmouth","q","value",0.75
324,"gfportsmouth","WTF:gfportsmouth","q","value",0.75
325,"gfportsmouth","YTF:gfportsmouth","q","value",0.75
326,"gfchatham","COD:gfchatham","q","value",0.75
327,"gfchatham","HAD:gfchatham","q","value",0.75
328,"gfchatham","HAL:gfchatham","q","value",0.75
329,"gfchatham","OPT:gfchatham","q","value",0.75
330,"gfchatham","PLA:gfchatham","q","value",0.75
331,"gfchatham","POL:gfchatham","q","value",0.75
332,"gfchatham","RED:gfchatham","q","value",0.75
333,"gfchatham","WHK:gfchatham","q","value",0.75
334,"gfchatham","WIF:gfchatham","q","value",0.75
335,"gfchatham","WOL:gfchatham","q","value",0.75
336,"gfchatham","WPF:gfchatham","q","value",0.75
337,"gfchatham","WTF:gfchatham","q","value",0.75
338,"gfchatham","YTF:gfchatham","q","value",0.75
339,"gfother","COD:gfother","q","value",0.75
340,"gfother","HAD:gfother","q","value",0.75
341,"gfother","HAL:gfother","q","value",0.75
342,"gfother","OPT:gfother","q","value",0.75
343,"gfother","PLA:gfother","q","value",0.75
344,"gfother","POL:gfother","q","value",0.75
345,"gfother","RED:gfother","q","value",0.75
346,"gfother","WHK:gfother","q","value",0.75
347,"gfother","WIF:gfother","q","value",0.75
348,"gfother","WOL:gfother","q","value",0.75
349,"gfother","WPF:gfother","q","value",0.75
350,"gfother","WTF:gfother","q","value",0.75
351,"gfother","YTF:gfother","q","value",0.75
352,"gfgloucester","COD:gfgloucester","q","value",1
353,"gfgloucester","HAD:gfgloucester","q","value",1
354,"gfgloucester","HAL:gfgloucester","q","value",1
355,"gfgloucester","OPT:gfgloucester","q","value",1
356,"gfgloucester","PLA:gfgloucester","q","value",1
357,"gfgloucester","POL:gfgloucester","q","value",1
358,"gfgloucester","RED:gfgloucester","q","value",1
359,"gfgloucester","WHK:gfgloucester","q","value",1
360,"gfgloucester","WIF:gfgloucester","q","value",1
361,"gfgloucester","WOL:gfgloucester","q","value",1
362,"gfgloucester","WPF:gfgloucester","q","value",1
363,"gfgloucester","WTF:gfgloucester","q","value",1
364,"gfgloucester","YTF:gfgloucester","q","value",1
365,"gfnewbedford","COD:gfnewbedford","q","value",1
366,"gfnewbedford","HAD:gfnewbedford","q","value",1
367,"gfnewbedford","HAL:gfnewbedford","q","value",1
368,"gfnewbedford","OPT:gfnewbedford","q","value",1
369,"gfnewbedford","PLA:gfnewbedford","q","value",1
370,"gfnewbedford","POL:gfnewbedford","q","value",1
371,"gfnewbedford","RED:gfnewbedford","q","value",1
372,"gfnewbedford","WHK:gfnewbedford","q","value",1
373,"gfnewbedford","WIF:gfnewbedford","q","value",1
374,"gfnewbedford","WOL:gfnewbedford","q","value",1
375,"gfnewbedford","WPF:gfnewbedford","q","value",1
376,"gfnewbedford","WTF:gfnewbedford","q","value",1
377,"gfnewbedford","YTF:gfnewbedford","q","value",1
378,"gfpointjudith","COD:gfpointjudith","q","value",1
379,"gfpointjudith","HAD:gfpointjudith","q","value",1
380,"gfpointjudith","HAL:gfpointjudith","q","value",1
381,"gfpointjudith","OPT:gfpointjudith","q","value",1
382,"gfpointjudith","PLA:gfpointjudith","q","value",1
383,"gfpointjudith","POL:gfpointjudith","q","value",1
384,"gfpointjudith","RED:gfpointjudith","q","value",1
385,"gfpointjudith","WHK:gfpointjudith","q","value",1
386,"gfpointjudith","WIF:gfpointjudith","q","value",1
387,"gfpointjudith","WOL:gfpointjudith","q","value",1
388,"gfpointjudith","WPF:gfpointjudith","q","value",1
389,"gfpointjudith","WTF:gfpointjudith","q","value",1
390,"gfpointjudith","YTF:gfpointjudith","q","value",1
391,"gfboston","COD:gfboston","q","value",1
392,"gfboston","HAD:gfboston","q","value",1
393,"gfboston","HAL:gfboston","q","value",1
394,"gfboston","OPT:gfboston","q","value",1
395,"gfboston","PLA:gfboston","q","value",1
396,"gfboston","POL:gfboston","q","value",1
397,"gfboston","RED:gfboston","q","value",1
398,"gfboston","WHK:gfboston","q","value",1
399,"gfboston","WIF:gfboston","q","value",1
400,"gfboston","WOL:gfboston","q","value",1
401,"gfboston","WPF:gfboston","q","value",1
402,"gfboston","WTF:gfboston","q","value",1
403,"gfboston","YTF:gfboston","q","value",1
404,"gfmontauk","COD:gfmontauk","q","value",1
405,"gfmontauk","HAD:gfmontauk","q","value",1
406,"gfmontauk","HAL:gfmontauk","q","value",1
407,"gfmontauk","OPT:gfmontauk","q","value",1
408,"gfmontauk","PLA:gfmontauk","q","value",1
409,"gfmontauk","POL:gfmontauk","q","value",1
410,"gfmontauk","RED:gfmontauk","q","value",1
411,"gfmontauk","WHK:gfmontauk","q","value",1
412,"gfmontauk","WIF:gfmontauk","q","value",1
413,"gfmontauk","WOL:gfmontauk","q","value",1
414,"gfmontauk","WPF:gfmontauk","q","value",1
415,"gfmontauk","WTF:gfmontauk","q","value",1
416,"gfmontauk","YTF:gfmontauk","q","value",1
417,"gfportland","COD:gfportland","q","value",1
418,"gfportland","HAD:gfportland","q","value",1
419,"gfportland","HAL:gfportland","q","value",1
420,"gfportland","OPT:gfportland","q","value",1
421,"gfportland","PLA:gfportland","q","value",1
422,"gfportland","POL:gfportland","q","value",1
423,"gfportland","RED:gfportland","q","value",1
424,"gfportland","WHK:gfportland","q","value",1
425,"gfportland","WIF:gfportland","q","value",1
426,"gfportland","WOL:gfportland","q","value",1
427,"gfportland","WPF:gfportland","q","value",1
428,"gfportland","WTF:gfportland","q","value",1
429,"gfportland","YTF:gfportland","q","value",1
430,"gfportsmouth","COD:gfportsmouth","q","value",1
431,"gfportsmouth","HAD:gfportsmouth","q","value",1
432,"gfportsmouth","HAL:gfportsmouth","q","value",1
433,"gfportsmouth","OPT:gfportsmouth","q","value",1
434,"gfportsmouth","PLA:gfportsmouth","q","value",1
435,"gfportsmouth","POL:gfportsmouth","q","value",1
436,"gfportsmouth","RED:gfportsmouth","q","value",1
437,"gfportsmouth","WHK:gfportsmouth","q","value",1
438,"gfportsmouth","WIF:gfportsmouth","q","value",1
439,"gfportsmouth","WOL:gfportsmouth","q","value",1
440,"gfportsmouth","WPF:gfportsmouth","q","value",1
441,"gfportsmouth","WTF:gfportsmouth","q","value",1
442,"gfportsmouth","YTF:gfportsmouth","q","value",1
443,"gfchatham","COD:gfchatham","q","value",1
444,"gfchatham","HAD:gfchatham","q","value",1
445,"gfchatham","HAL:gfchatham","q","value",1
446,"gfchatham","OPT:gfchatham","q","value",1
447,"gfchatham","PLA:gfchatham","q","value",1
448,"gfchatham","POL:gfchatham","q","value",1
449,"gfchatham","RED:gfchatham","q","value",1
450,"gfchatham","WHK:gfchatham","q","value",1
451,"gfchatham","WIF:gfchatham","q","value",1
452,"gfchatham","WOL:gfchatham","q","value",1
453,"gfchatham","WPF:gfchatham","q","value",1
454,"gfchatham","WTF:gfchatham","q","value",1
455,"gfchatham","YTF:gfchatham","q","value",1
456,"gfother","COD:gfother","q","value",1
457,"gfother","HAD:gfother","q","value",1
458,"gfother","HAL:gfother","q","value",1
459,"gfother","OPT:gfother","q","value",1
460,"gfother","PLA:gfother","q","value",1
461,"gfother","POL:gfother","q","value",1
462,"gfother","RED:gfother","q","value",1
463,"gfother","WHK:gfother","q","value",1
464,"gfother","WIF:gfother","q","value",1
465,"gfother","WOL:gfother","q","value",1
466,"gfother","WPF:gfother","q","value",1
467,"gfother","WTF:gfother","q","value",1
468,"gfother","YTF:gfother","q","value",1
469,"gfgloucester","gfgloucester","sweptarea","scalar",1
470,"gfnewbedford","gfnewbedford","sweptarea","scalar",1
471,"gfpointjudith","gfpointjudith","sweptarea","scalar",1
472,"gfboston","gfboston","sweptarea","scalar",1
473,"gfmontauk","gfmontauk","sweptarea","scalar",1
474,"gfportland","gfportland","sweptarea","scalar",1
475,"gfportsmouth","gfportsmouth","sweptarea","scalar",1
476,"gfchatham","gfchatham","sweptarea","scalar",1
477,"gfother","gfother","sweptarea","scalar",1
478,"gfgloucester","gfgloucester","sweptarea","scalar",2
479,"gfnewbedford","gfnewbedford","sweptarea","scalar",2
480,"gfpointjudith","gfpointjudith","sweptarea","scalar",2
481,"gfboston","gfboston","sweptarea","scalar",2
482,"gfmontauk","gfmontauk","sweptarea","scalar",2
483,"gfportland","gfportland","sweptarea","scalar",2
484,"gfportsmouth","gfportsmouth","sweptarea","scalar",2
485,"gfchatham","gfchatham","sweptarea","scalar",2
486,"gfother","gfother","sweptarea","scalar",2
487,"gfgloucester","gfgloucester","sweptarea","scalar",5
488,"gfnewbedford","gfnewbedford","sweptarea","scalar",5
489,"gfpointjudith","gfpointjudith","sweptarea","scalar",5
490,"gfboston","gfboston","sweptarea","scalar",5
491,"gfmontauk","gfmontauk","sweptarea","scalar",5
492,"gfportland","gfportland","sweptarea","scalar",5
493,"gfportsmouth","gfportsmouth","sweptarea","scalar",5
494,"gfchatham","gfchatham","sweptarea","scalar",5
495,"gfother","gfother","sweptarea","scalar",5
496,"gfgloucester","gfgloucester","sweptarea","scalar",10
497,"gfnewbedford","gfnewbedford","sweptarea","scalar",10
498,"gfpointjudith","gfpointjudith","sweptarea","scalar",10
499,"gfboston","gfboston","sweptarea","scalar",10
500,"gfmontauk","gfmontauk","sweptarea","scalar",10
501,"gfportland","gfportland","sweptarea","scalar",10
502,"gfportsmouth","gfportsmouth","sweptarea","scalar",10
503,"gfchatham","gfchatham","sweptarea","scalar",10
504,"gfother","gfother","sweptarea","scalar",10
505,"gfgloucester","gfgloucester","sweptarea","scalar",20
506,"gfnewbedford","gfnewbedford","sweptarea","scalar",20
507,"gfpointjudith","gfpointjudith","sweptarea","scalar",20
508,"gfboston","gfboston","sweptarea","scalar",20
509,"gfmontauk","gfmontauk","sweptarea","scalar",20
510,"gfportland","gfportland","sweptarea","scalar",20
511,"gfportsmouth","gfportsmouth","sweptarea","scalar",20
512,"gfchatham","gfchatham","sweptarea","scalar",20
