"Run.ID","Run.Group","Code","Type","Unit","Value"
206,"gfpointjudith_b","WIF:gfpointjudith","q","value",0.75
207,"gfpointjudith_b","WOL:gfpointjudith","q","value",0.75
208,"gfpointjudith_b","WPF:gfpointjudith","q","value",0.75
209,"gfpointjudith_b","WTF:gfpointjudith","q","value",0.75
210,"gfpointjudith_b","YTF:gfpointjudith","q","value",0.75
211,"gfboston_b","COD:gfboston","q","value",0.75
212,"gfboston_b","HAD:gfboston","q","value",0.75
213,"gfboston_b","HAL:gfboston","q","value",0.75
214,"gfboston_b","OPT:gfboston","q","value",0.75
215,"gfboston_b","PLA:gfboston","q","value",0.75
216,"gfboston_b","POL:gfboston","q","value",0.75
217,"gfboston_b","RED:gfboston","q","value",0.75
218,"gfboston_b","WHK:gfboston","q","value",0.75
219,"gfboston_b","WIF:gfboston","q","value",0.75
220,"gfboston_b","WOL:gfboston","q","value",0.75
221,"gfboston_b","WPF:gfboston","q","value",0.75
222,"gfboston_b","WTF:gfboston","q","value",0.75
223,"gfboston_b","YTF:gfboston","q","value",0.75
224,"gfmontauk_b","COD:gfmontauk","q","value",0.75
225,"gfmontauk_b","HAD:gfmontauk","q","value",0.75
226,"gfmontauk_b","HAL:gfmontauk","q","value",0.75
227,"gfmontauk_b","OPT:gfmontauk","q","value",0.75
228,"gfmontauk_b","PLA:gfmontauk","q","value",0.75
229,"gfmontauk_b","POL:gfmontauk","q","value",0.75
230,"gfmontauk_b","RED:gfmontauk","q","value",0.75
231,"gfmontauk_b","WHK:gfmontauk","q","value",0.75
232,"gfmontauk_b","WIF:gfmontauk","q","value",0.75
233,"gfmontauk_b","WOL:gfmontauk","q","value",0.75
234,"gfmontauk_b","WPF:gfmontauk","q","value",0.75
235,"gfmontauk_b","WTF:gfmontauk","q","value",0.75
236,"gfmontauk_b","YTF:gfmontauk","q","value",0.75
237,"gfportland_b","COD:gfportland","q","value",0.75
238,"gfportland_b","HAD:gfportland","q","value",0.75
239,"gfportland_b","HAL:gfportland","q","value",0.75
240,"gfportland_b","OPT:gfportland","q","value",0.75
241,"gfportland_b","PLA:gfportland","q","value",0.75
242,"gfportland_b","POL:gfportland","q","value",0.75
243,"gfportland_b","RED:gfportland","q","value",0.75
244,"gfportland_b","WHK:gfportland","q","value",0.75
245,"gfportland_b","WIF:gfportland","q","value",0.75
246,"gfportland_b","WOL:gfportland","q","value",0.75
247,"gfportland_b","WPF:gfportland","q","value",0.75
248,"gfportland_b","WTF:gfportland","q","value",0.75
249,"gfportland_b","YTF:gfportland","q","value",0.75
250,"gfportsmouth_b","COD:gfportsmouth","q","value",0.75
251,"gfportsmouth_b","HAD:gfportsmouth","q","value",0.75
252,"gfportsmouth_b","HAL:gfportsmouth","q","value",0.75
253,"gfportsmouth_b","OPT:gfportsmouth","q","value",0.75
254,"gfportsmouth_b","PLA:gfportsmouth","q","value",0.75
255,"gfportsmouth_b","POL:gfportsmouth","q","value",0.75
256,"gfportsmouth_b","RED:gfportsmouth","q","value",0.75
257,"gfportsmouth_b","WHK:gfportsmouth","q","value",0.75
258,"gfportsmouth_b","WIF:gfportsmouth","q","value",0.75
259,"gfportsmouth_b","WOL:gfportsmouth","q","value",0.75
260,"gfportsmouth_b","WPF:gfportsmouth","q","value",0.75
261,"gfportsmouth_b","WTF:gfportsmouth","q","value",0.75
262,"gfportsmouth_b","YTF:gfportsmouth","q","value",0.75
263,"gfchatham_b","COD:gfchatham","q","value",0.75
264,"gfchatham_b","HAD:gfchatham","q","value",0.75
265,"gfchatham_b","HAL:gfchatham","q","value",0.75
266,"gfchatham_b","OPT:gfchatham","q","value",0.75
267,"gfchatham_b","PLA:gfchatham","q","value",0.75
268,"gfchatham_b","POL:gfchatham","q","value",0.75
269,"gfchatham_b","RED:gfchatham","q","value",0.75
270,"gfchatham_b","WHK:gfchatham","q","value",0.75
271,"gfchatham_b","WIF:gfchatham","q","value",0.75
272,"gfchatham_b","WOL:gfchatham","q","value",0.75
273,"gfchatham_b","WPF:gfchatham","q","value",0.75
274,"gfchatham_b","WTF:gfchatham","q","value",0.75
275,"gfchatham_b","YTF:gfchatham","q","value",0.75
276,"gfother_b","COD:gfother","q","value",0.75
277,"gfother_b","HAD:gfother","q","value",0.75
278,"gfother_b","HAL:gfother","q","value",0.75
279,"gfother_b","OPT:gfother","q","value",0.75
280,"gfother_b","PLA:gfother","q","value",0.75
281,"gfother_b","POL:gfother","q","value",0.75
282,"gfother_b","RED:gfother","q","value",0.75
283,"gfother_b","WHK:gfother","q","value",0.75
284,"gfother_b","WIF:gfother","q","value",0.75
285,"gfother_b","WOL:gfother","q","value",0.75
286,"gfother_b","WPF:gfother","q","value",0.75
287,"gfother_b","WTF:gfother","q","value",0.75
288,"gfother_b","YTF:gfother","q","value",0.75
289,"gfgloucester_b","COD:gfgloucester","q","value",1
290,"gfgloucester_b","HAD:gfgloucester","q","value",1
291,"gfgloucester_b","HAL:gfgloucester","q","value",1
292,"gfgloucester_b","OPT:gfgloucester","q","value",1
293,"gfgloucester_b","PLA:gfgloucester","q","value",1
294,"gfgloucester_b","POL:gfgloucester","q","value",1
295,"gfgloucester_b","RED:gfgloucester","q","value",1
296,"gfgloucester_b","WHK:gfgloucester","q","value",1
297,"gfgloucester_b","WIF:gfgloucester","q","value",1
298,"gfgloucester_b","WOL:gfgloucester","q","value",1
299,"gfgloucester_b","WPF:gfgloucester","q","value",1
300,"gfgloucester_b","WTF:gfgloucester","q","value",1
301,"gfgloucester_b","YTF:gfgloucester","q","value",1
302,"gfnewbedford_b","COD:gfnewbedford","q","value",1
303,"gfnewbedford_b","HAD:gfnewbedford","q","value",1
304,"gfnewbedford_b","HAL:gfnewbedford","q","value",1
305,"gfnewbedford_b","OPT:gfnewbedford","q","value",1
306,"gfnewbedford_b","PLA:gfnewbedford","q","value",1
307,"gfnewbedford_b","POL:gfnewbedford","q","value",1
308,"gfnewbedford_b","RED:gfnewbedford","q","value",1
309,"gfnewbedford_b","WHK:gfnewbedford","q","value",1
310,"gfnewbedford_b","WIF:gfnewbedford","q","value",1
311,"gfnewbedford_b","WOL:gfnewbedford","q","value",1
312,"gfnewbedford_b","WPF:gfnewbedford","q","value",1
313,"gfnewbedford_b","WTF:gfnewbedford","q","value",1
314,"gfnewbedford_b","YTF:gfnewbedford","q","value",1
315,"gfpointjudith_b","COD:gfpointjudith","q","value",1
316,"gfpointjudith_b","HAD:gfpointjudith","q","value",1
317,"gfpointjudith_b","HAL:gfpointjudith","q","value",1
318,"gfpointjudith_b","OPT:gfpointjudith","q","value",1
319,"gfpointjudith_b","PLA:gfpointjudith","q","value",1
320,"gfpointjudith_b","POL:gfpointjudith","q","value",1
321,"gfpointjudith_b","RED:gfpointjudith","q","value",1
322,"gfpointjudith_b","WHK:gfpointjudith","q","value",1
323,"gfpointjudith_b","WIF:gfpointjudith","q","value",1
324,"gfpointjudith_b","WOL:gfpointjudith","q","value",1
325,"gfpointjudith_b","WPF:gfpointjudith","q","value",1
326,"gfpointjudith_b","WTF:gfpointjudith","q","value",1
327,"gfpointjudith_b","YTF:gfpointjudith","q","value",1
328,"gfboston_b","COD:gfboston","q","value",1
329,"gfboston_b","HAD:gfboston","q","value",1
330,"gfboston_b","HAL:gfboston","q","value",1
331,"gfboston_b","OPT:gfboston","q","value",1
332,"gfboston_b","PLA:gfboston","q","value",1
333,"gfboston_b","POL:gfboston","q","value",1
334,"gfboston_b","RED:gfboston","q","value",1
335,"gfboston_b","WHK:gfboston","q","value",1
336,"gfboston_b","WIF:gfboston","q","value",1
337,"gfboston_b","WOL:gfboston","q","value",1
338,"gfboston_b","WPF:gfboston","q","value",1
339,"gfboston_b","WTF:gfboston","q","value",1
340,"gfboston_b","YTF:gfboston","q","value",1
341,"gfmontauk_b","COD:gfmontauk","q","value",1
342,"gfmontauk_b","HAD:gfmontauk","q","value",1
343,"gfmontauk_b","HAL:gfmontauk","q","value",1
344,"gfmontauk_b","OPT:gfmontauk","q","value",1
345,"gfmontauk_b","PLA:gfmontauk","q","value",1
346,"gfmontauk_b","POL:gfmontauk","q","value",1
347,"gfmontauk_b","RED:gfmontauk","q","value",1
348,"gfmontauk_b","WHK:gfmontauk","q","value",1
349,"gfmontauk_b","WIF:gfmontauk","q","value",1
350,"gfmontauk_b","WOL:gfmontauk","q","value",1
351,"gfmontauk_b","WPF:gfmontauk","q","value",1
352,"gfmontauk_b","WTF:gfmontauk","q","value",1
353,"gfmontauk_b","YTF:gfmontauk","q","value",1
354,"gfportland_b","COD:gfportland","q","value",1
355,"gfportland_b","HAD:gfportland","q","value",1
356,"gfportland_b","HAL:gfportland","q","value",1
357,"gfportland_b","OPT:gfportland","q","value",1
358,"gfportland_b","PLA:gfportland","q","value",1
359,"gfportland_b","POL:gfportland","q","value",1
360,"gfportland_b","RED:gfportland","q","value",1
361,"gfportland_b","WHK:gfportland","q","value",1
362,"gfportland_b","WIF:gfportland","q","value",1
363,"gfportland_b","WOL:gfportland","q","value",1
364,"gfportland_b","WPF:gfportland","q","value",1
365,"gfportland_b","WTF:gfportland","q","value",1
366,"gfportland_b","YTF:gfportland","q","value",1
367,"gfportsmouth_b","COD:gfportsmouth","q","value",1
368,"gfportsmouth_b","HAD:gfportsmouth","q","value",1
369,"gfportsmouth_b","HAL:gfportsmouth","q","value",1
370,"gfportsmouth_b","OPT:gfportsmouth","q","value",1
371,"gfportsmouth_b","PLA:gfportsmouth","q","value",1
372,"gfportsmouth_b","POL:gfportsmouth","q","value",1
373,"gfportsmouth_b","RED:gfportsmouth","q","value",1
374,"gfportsmouth_b","WHK:gfportsmouth","q","value",1
375,"gfportsmouth_b","WIF:gfportsmouth","q","value",1
376,"gfportsmouth_b","WOL:gfportsmouth","q","value",1
377,"gfportsmouth_b","WPF:gfportsmouth","q","value",1
378,"gfportsmouth_b","WTF:gfportsmouth","q","value",1
379,"gfportsmouth_b","YTF:gfportsmouth","q","value",1
380,"gfchatham_b","COD:gfchatham","q","value",1
381,"gfchatham_b","HAD:gfchatham","q","value",1
382,"gfchatham_b","HAL:gfchatham","q","value",1
383,"gfchatham_b","OPT:gfchatham","q","value",1
384,"gfchatham_b","PLA:gfchatham","q","value",1
385,"gfchatham_b","POL:gfchatham","q","value",1
386,"gfchatham_b","RED:gfchatham","q","value",1
387,"gfchatham_b","WHK:gfchatham","q","value",1
388,"gfchatham_b","WIF:gfchatham","q","value",1
389,"gfchatham_b","WOL:gfchatham","q","value",1
390,"gfchatham_b","WPF:gfchatham","q","value",1
391,"gfchatham_b","WTF:gfchatham","q","value",1
392,"gfchatham_b","YTF:gfchatham","q","value",1
393,"gfother_b","COD:gfother","q","value",1
394,"gfother_b","HAD:gfother","q","value",1
395,"gfother_b","HAL:gfother","q","value",1
396,"gfother_b","OPT:gfother","q","value",1
397,"gfother_b","PLA:gfother","q","value",1
398,"gfother_b","POL:gfother","q","value",1
399,"gfother_b","RED:gfother","q","value",1
400,"gfother_b","WHK:gfother","q","value",1
401,"gfother_b","WIF:gfother","q","value",1
402,"gfother_b","WOL:gfother","q","value",1
403,"gfother_b","WPF:gfother","q","value",1
404,"gfother_b","WTF:gfother","q","value",1
405,"gfother_b","YTF:gfother","q","value",1
