Run.ID,Run.Group,Code,Type,Unit,Value
88,HAL,HAL,C,scalar,5.00E-01
89,HAL,HAL,C,scalar,2.50E-01
90,HAL,HAL,C,scalar,1.00E-01
91,HAL,HAL,BHalpha,scalar,5.00E-01
92,HAL,HAL,BHalpha,scalar,2.50E-01
93,HAL,HAL,BHalpha,scalar,1.00E-01
94,LSK,LSK,mum,scalar,5.00E-01
95,LSK,LSK,mum,scalar,2.50E-01
96,LSK,LSK,mum,scalar,1.00E-01
97,MAK,MAK,BHalpha,scalar,5.00E-01
98,MAK,MAK,BHalpha,scalar,2.50E-01
99,MAK,MAK,BHalpha,scalar,1.00E-01
100,MAK,MAK,mum,scalar,5.00E-01
101,MAK,MAK,mum,scalar,2.50E-01
102,MAK,MAK,mum,scalar,1.00E-01
103,MAK,MAK,C,scalar,5.00E-01
104,MAK,MAK,C,scalar,2.50E-01
105,MAK,MAK,C,scalar,1.00E-01
106,OHK,OHK,mum,scalar,2.00E+00
107,OHK,OHK,mum,scalar,5.00E+00
108,OHK,OHK,mum,scalar,1.00E+01
109,OHK,OHK,C,scalar,2.00E+00
110,OHK,OHK,C,scalar,5.00E+00
111,OHK,OHK,C,scalar,1.00E+01
112,OHK,OHK,mQa,scalar,5.00E-01
113,OHK,OHK,mQa,scalar,2.50E-01
114,OHK,OHK,mQa,scalar,1.00E-01
115,OHK,OHK,mQj,scalar,5.00E-01
116,OHK,OHK,mQj,scalar,2.50E-01
117,OHK,OHK,mQj,scalar,1.00E-01
118,OHK,OHK,BHalpha,scalar,2.00E+00
119,OHK,OHK,BHalpha,scalar,5.00E+00
120,OHK,OHK,BHalpha,scalar,1.00E+01
121,OHK,OHK,BHbeta,scalar,5.00E-01
122,OHK,OHK,BHbeta,scalar,2.50E-01
123,OHK,OHK,BHbeta,scalar,1.00E-01
124,PLA,PLA,mum,scalar,5.00E-01
125,PLA,PLA,mum,scalar,2.50E-01
126,PLA,PLA,mum,scalar,1.00E-01
127,PLA,PLA,C,scalar,5.00E-01
128,PLA,PLA,C,scalar,2.50E-01
129,PLA,PLA,C,scalar,1.00E-01
130,POL,POL,mum,scalar,5.00E-01
131,POL,POL,mum,scalar,2.50E-01
132,POL,POL,mum,scalar,1.00E-01
133,POL,POL,C,scalar,5.00E-01
134,POL,POL,C,scalar,2.50E-01
135,POL,POL,C,scalar,1.00E-01
136,POR,POR,mum,scalar,5.00E-01
137,POR,POR,mum,scalar,2.50E-01
138,POR,POR,mum,scalar,1.00E-01
139,POR,POR,C,scalar,5.00E-01
140,POR,POR,C,scalar,2.50E-01
141,POR,POR,C,scalar,1.00E-01
142,POR,POR,KDENR,scalar,7.50E-01
143,POR,POR,KDENR,scalar,5.00E-01
144,POR,POR,KDENR,scalar,2.50E-01
145,POR,POR,mQa,scalar,2.00E+00
146,POR,POR,mQa,scalar,5.00E+00
147,POR,POR,mQa,scalar,1.00E+01
148,RED,RED,mum,scalar,5.00E-01
149,RED,RED,mum,scalar,2.50E-01
150,RED,RED,mum,scalar,1.00E-01
151,RED,RED,C,scalar,5.00E-01
152,RED,RED,C,scalar,2.50E-01
153,RED,RED,C,scalar,1.00E-01
154,RHK,RHK,mum,scalar,2.00E+00
155,RHK,RHK,mum,scalar,5.00E+00
156,RHK,RHK,mum,scalar,1.00E+01
157,RHK,RHK,C,scalar,2.00E+00
158,RHK,RHK,C,scalar,5.00E+00
159,RHK,RHK,C,scalar,1.00E+01
160,RHK,RHK,BHalpha,scalar,2.00E+00
161,RHK,RHK,BHalpha,scalar,5.00E+00
162,RHK,RHK,BHalpha,scalar,1.00E+01
163,RHK,RHK,mQa,scalar,2.00E+00
164,RHK,RHK,mQa,scalar,5.00E+00
165,RHK,RHK,mQa,scalar,1.00E+01
166,SAL,SAL,mum,scalar,5.00E-01
167,SAL,SAL,mum,scalar,2.50E-01
168,SAL,SAL,mum,scalar,1.00E-01
169,SAL,SAL,C,scalar,5.00E-01
170,SAL,SAL,C,scalar,2.50E-01
171,SAL,SAL,C,scalar,1.00E-01
172,SB,SB,KDENR,scalar,7.50E-01
173,SB,SB,KDENR,scalar,5.00E-01
174,SB,SB,KDENR,scalar,2.50E-01
175,SB,SB,mQa,scalar,2.00E+00
176,SB,SB,mQa,scalar,5.00E+00
177,SB,SB,mQa,scalar,1.00E+01
178,SB,SB,mum,scalar,5.00E-01
179,SB,SB,mum,scalar,2.50E-01
180,SB,SB,mum,scalar,1.00E-01
181,SB,SB,C,scalar,5.00E-01
182,SB,SB,C,scalar,2.50E-01
183,SB,SB,C,scalar,1.00E-01
184,SHK,SHK,mum,scalar,2.00E+00
185,SHK,SHK,mum,scalar,5.00E+00
186,SHK,SHK,mum,scalar,1.00E+01
187,SHK,SHK,C,scalar,2.00E+00
188,SHK,SHK,C,scalar,5.00E+00
189,SHK,SHK,C,scalar,1.00E+01
190,SMO,SMO,mum,scalar,2.00E+00
191,SMO,SMO,mum,scalar,5.00E+00
192,SMO,SMO,mum,scalar,1.00E+01
193,SMO,SMO,C,scalar,2.00E+00
194,SMO,SMO,C,scalar,5.00E+00
195,SMO,SMO,C,scalar,1.00E+01
196,SMO,SMO,KDENR,scalar,1.50E+00
197,SMO,SMO,KDENR,scalar,3.00E+00
198,SMO,SMO,KDENR,scalar,5.00E+00
199,SSH,SSH,mum,scalar,5.00E-01
200,SSH,SSH,mum,scalar,2.50E-01
201,SSH,SSH,mum,scalar,1.00E-01
202,SSH,SSH,C,scalar,5.00E-01
203,SSH,SSH,C,scalar,2.50E-01
204,SSH,SSH,C,scalar,1.00E-01
205,SSH,SSH,mQa,scalar,2.00E+00
206,SSH,SSH,mQa,scalar,5.00E+00
207,SSH,SSH,mQa,scalar,1.00E+01
208,SUF,SUF,mum,scalar,2.00E+00
209,SUF,SUF,mum,scalar,5.00E+00
210,SUF,SUF,mum,scalar,1.00E+01
211,SUF,SUF,C,scalar,2.00E+00
212,SUF,SUF,C,scalar,5.00E+00
213,SUF,SUF,C,scalar,1.00E+01
214,SUF,SUF,BHalpha,scalar,2.00E+00
215,SUF,SUF,BHalpha,scalar,5.00E+00
216,SUF,SUF,BHalpha,scalar,1.00E+01
217,SUF,SUF,BHbeta,scalar,5.00E-01
218,SUF,SUF,BHbeta,scalar,2.50E-01
219,SUF,SUF,BHbeta,scalar,1.00E-01
220,SWH,SWH,mum,scalar,2.00E+00
221,SWH,SWH,mum,scalar,5.00E+00
222,SWH,SWH,mum,scalar,1.00E+01
223,SWH,SWH,C,scalar,2.00E+00
224,SWH,SWH,C,scalar,5.00E+00
225,SWH,SWH,C,scalar,1.00E+01
226,SWH,SWH,KDENR,scalar,1.50E+00
227,SWH,SWH,KDENR,scalar,3.00E+00
228,SWH,SWH,KDENR,scalar,5.00E+00
229,SWH,SWH,mQj,scalar,5.00E-01
230,SWH,SWH,mQj,scalar,2.50E-01
231,SWH,SWH,mQj,scalar,1.00E-01
232,SWH,SWH,mQa,scalar,5.00E-01
233,SWH,SWH,mQa,scalar,2.50E-01
234,SWH,SWH,mQa,scalar,1.00E-01
235,TAU,TAU,mum,scalar,2.00E+00
236,TAU,TAU,mum,scalar,5.00E+00
237,TAU,TAU,mum,scalar,1.00E+01
238,TAU,TAU,C,scalar,2.00E+00
239,TAU,TAU,C,scalar,5.00E+00
240,TAU,TAU,C,scalar,1.00E+01
241,TWH,TWH,mum,scalar,2.00E+00
242,TWH,TWH,mum,scalar,5.00E+00
243,TWH,TWH,mum,scalar,1.00E+01
244,TWH,TWH,C,scalar,2.00E+00
245,TWH,TWH,C,scalar,5.00E+00
246,TWH,TWH,C,scalar,1.00E+01
247,TWH,TWH,KDENR,scalar,1.50E+00
248,TWH,TWH,KDENR,scalar,3.00E+00
249,TWH,TWH,KDENR,scalar,5.00E+00
250,TWH,TWH,mQj,scalar,5.00E-01
251,TWH,TWH,mQj,scalar,2.50E-01
252,TWH,TWH,mQj,scalar,1.00E-01
253,TWH,TWH,mQa,scalar,5.00E-01
254,TWH,TWH,mQa,scalar,2.50E-01
255,TWH,TWH,mQa,scalar,1.00E-01
256,WHK,WHK,BHalpha,scalar,5.00E-01
257,WHK,WHK,BHalpha,scalar,2.50E-01
258,WHK,WHK,BHalpha,scalar,1.00E-01
259,WHK,WHK,BHbeta,scalar,2.00E+00
260,WHK,WHK,BHbeta,scalar,5.00E+00
261,WHK,WHK,BHbeta,scalar,1.00E+01
262,WHK,WHK,mum,scalar,5.00E-01
263,WHK,WHK,mum,scalar,2.50E-01
264,WHK,WHK,mum,scalar,1.00E-01
265,WHK,WHK,C,scalar,5.00E-01
266,WHK,WHK,C,scalar,2.50E-01
267,WHK,WHK,C,scalar,1.00E-01
268,WIF,WIF,mum,scalar,2.00E+00
269,WIF,WIF,mum,scalar,5.00E+00
270,WIF,WIF,mum,scalar,1.00E+01
271,WIF,WIF,C,scalar,2.00E+00
272,WIF,WIF,C,scalar,5.00E+00
273,WIF,WIF,C,scalar,1.00E+01
274,WOL,WOL,mum,scalar,5.00E-01
275,WOL,WOL,mum,scalar,2.50E-01
276,WOL,WOL,mum,scalar,1.00E-01
277,WOL,WOL,C,scalar,5.00E-01
278,WOL,WOL,C,scalar,2.50E-01
279,WOL,WOL,C,scalar,1.00E-01
280,WPF,WPF,mum,scalar,2.00E+00
281,WPF,WPF,mum,scalar,5.00E+00
282,WPF,WPF,mum,scalar,1.00E+01
283,WPF,WPF,C,scalar,2.00E+00
284,WPF,WPF,C,scalar,5.00E+00
285,WPF,WPF,C,scalar,1.00E+01
286,WPF,WPF,BHalpha,scalar,2.00E+00
287,WPF,WPF,BHalpha,scalar,5.00E+00
288,WPF,WPF,BHalpha,scalar,1.00E+01
289,WSK,WSK,mum,scalar,2.00E+00
290,WSK,WSK,mum,scalar,5.00E+00
291,WSK,WSK,mum,scalar,1.00E+01
292,WSK,WSK,C,scalar,2.00E+00
293,WSK,WSK,C,scalar,5.00E+00
294,WSK,WSK,C,scalar,1.00E+01
295,WSK,WSK,KDENR,scalar,1.50E+00
296,WSK,WSK,KDENR,scalar,3.00E+00
297,WSK,WSK,KDENR,scalar,5.00E+00
298,WTF,WTF,mum,scalar,5.00E-01
299,WTF,WTF,mum,scalar,2.50E-01
300,WTF,WTF,mum,scalar,1.00E-01
301,WTF,WTF,BHalpha,scalar,5.00E-01
302,WTF,WTF,BHalpha,scalar,2.50E-01
303,WTF,WTF,BHalpha,scalar,1.00E-01
